Category ,Link
Conf-Infrastructure-Setup,https://github.com/openstack/ansible-hardening/blob/master/tasks/contrib/main.yml
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/env.d/cinder-volume.yml.container.example
Conf-ServiceOperations,https://github.com/openstack/cloudkitty/blob/master/devstack/plugin.sh
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/XStatic-Angular/XStatic-Angular.spec.j2
Conf-ServiceOperations,https://github.com/openstack/ironic/blob/master/devstack/tools/ironic/scripts/setup-network.sh
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/XStatic-FileSaver/XStatic-FileSaver.spec.j2
Inf-Creation,https://github.com/openstack/openstack-helm/blob/master/tools/deployment/component/compute-kit/tungsten-fabric.sh
Conf-Externals,https://github.com/openstack/cinder/blob/master/contrib/block-box/etc/cinder.conf.solidfire
Conf-Infrastructure-Variables,https://github.com/openstack/devstack/blob/master/roles/get-devstack-os-environment/defaults/main.yaml
Conf-Infrastructure-Template,https://github.com/openstack/kayobe/blob/master/ansible/roles/apt/templates/01proxy.j2
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/os-service-types/os-service-types.spec.j2
Conf-Declaration,https://github.com/openstack/masakari/blob/master/masakari/conf/api.py
Conf-ServiceOperations,https://github.com/openstack/neutron/blob/master/devstack/plugin.sh
Conf-Declaration,github.com/openstack/os-ken/blob/master/os_ken/topology/switches.py
Conf-Externals,https://github.com/openstack/glance/blob/master/etc/property-protections-roles.conf.sample
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/trove_all.yml
Conf-Declaration,https://github.com/openstack/adjutant/blob/master/adjutant/config/api.py
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cyborg/tasks/stop.yml
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/tls_everywhere/defaults/main.yml
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-tripleo-modify-image/blob/master/meta/main.yml
Conf-ServiceOperations,https://github.com/openstack/ironic-prometheus-exporter/blob/master/devstack/plugin.sh
Conf-Declaration,https://github.com/openstack/adjutant/blob/master/adjutant/config/django.py
Conf-Declaration,github.com/openstack/monasca-persister/blob/master/monasca_persister/conf/kafka_common.py
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/ovs_dpdk_pmd/vars/main.yml
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/compute/etc/neutron/plugins/ml2/ml2_conf_ncs.ini
Conf-Infrastructure-Template,https://github.com/openstack/charm-keystone/blob/master/charmhelpers/contrib/hardening/host/templates/pinerolo_profile.sh
Conf-Infrastructure-Template,https://github.com/openstack/charm-nova-compute/blob/master/hooks/charmhelpers/contrib/hardening/host/templates/pinerolo_profile.sh
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/openstack_user_config.yml.prod-ceph.example
Conf-Externals,https://github.com/openstack/rpm-packaging/blob/master/openstack/keystone/openstack-keystone.defaultconf
Conf-Infrastructure-Setup,https://github.com/openstack/ansible-hardening/blob/master/tasks/main.yml
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/cloudkitty.yml.example
Conf-Declaration,https://github.com/openstack/mistral/blob/master/mistral/config.py
Conf-Externals,https://github.com/openstack/rpm-packaging/blob/master/openstack/ironic/openstack-ironic.defaultconf
Conf-Reader,github.com/openstack/murano/blob/master/murano/engine/system/net_explorer.py
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/XStatic-Bootstrap-SCSS/XStatic-Bootstrap-SCSS.spec.j2
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/physical_hosts.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/etcd/tasks/deploy.yml
Conf-Infrastructure-Template,https://github.com/openstack/kayobe/blob/master/ansible/roles/kolla-openstack/templates/magnum.conf.j2
Conf-Reader,https://github.com/openstack/freezer-dr/blob/master/freezer_dr/notifiers/common/manager.py
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/XStatic-D3/XStatic-D3.spec.j2
Conf-ServiceOperations,https://github.com/openstack/ceilometer/blob/master/devstack/upgrade/upgrade.sh
Inf-Creation,https://github.com/openstack/charm-manila-dashboard/blob/master/pip.sh
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/XStatic-Jasmine/XStatic-Jasmine.spec.j2
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/octavia.yml.aio
Conf-Externals,https://github.com/openstack/masakari/blob/master/etc/masakari/masakari.conf
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/stevedore/stevedore.spec.j2
Conf-ServiceOperations,https://github.com/openstack/grenade/blob/master/projects/50_neutron/shutdown.sh
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/seed-vm
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/etcd.yml.example
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-magnumclient/python-magnumclient.spec.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/barbican/tasks/pull.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/copy-certs.yml
Conf-ServiceOperations,https://github.com/openstack/devstack/blob/master/tools/fixup_stuff.sh
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-openstack-operations/blob/master/vars/main.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-tackerclient/python-tackerclient.spec.j2
Conf-Infrastructure-Template,https://github.com/openstack/horizon/blob/master/openstack_dashboard/dashboards/project/api_access/templates/api_access/openrc.sh.template
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/neutron/lbaas_agent.ini
Conf-Infrastructure-Setup,https://github.com/openstack/openstack-ansible-ops/blob/master/elk_metrics_7x/roles/elastic_repositories/tasks/elastic_apt_repos.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/barbican/tasks/precheck.yml
Conf-Reader,https://github.com/openstack/cloudkitty/blob/master/cloudkitty/cli/writer.py
Conf-ServiceOperations,https://github.com/openstack/keystone/blob/master/devstack/lib/scope.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/common/tasks/main.yml
Conf-ServiceOperations,https://github.com/openstack/grenade/blob/master/projects/70_cinder/upgrade.sh
Conf-ServiceOperations,https://github.com/openstack/heat/blob/master/devstack/upgrade/resources.sh
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/neutron/plugins/ml2/ml2_conf_odl.ini
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/env.d/calico.yml.example
Conf-Reader,github.com/openstack/murano/blob/master/murano/api/middleware/ext_context.py
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/check_kernel_version/defaults/main.yml
Conf-ServiceOperations,https://github.com/openstack/neutron/blob/master/vagrant/ovn/provisioning/setup-db.sh
Inf-Creation,https://github.com/openstack/loci/blob/master/scripts/pip_install.sh
Conf-Externals,https://github.com/openstack/nova/blob/master/nova/db/main/alembic.ini
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/grafana/tasks/copy-certs.yml
Conf-Reader,github.com/openstack/monasca-notification/blob/master/monasca_notification/common/repositories/orm/orm_repo.py
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/freezer/tasks/config.yml
Conf-Infrastructure-Template,https://github.com/openstack/election/blob/master/openstack_election/templates/ptl_end_nominations.j2
Conf-Infrastructure-Setup,https://github.com/openstack/openstack-helm/blob/master/senlin/Chart.yaml
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/ironic
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/collectd/tasks/deploy.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/config.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/collectd/tasks/upgrade.yml
Conf-Externals,https://github.com/openstack/monasca-api/blob/master/config-generator/monasca-api.conf
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/glance/tasks/upgrade.yml
Inf-Creation,https://github.com/openstack/charm-neutron-api/blob/master/hooks/charmhelpers/contrib/openstack/files/check_haproxy.sh
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-glanceclient/python-glanceclient.spec.j2
Conf-Infrastructure-Template,https://github.com/openstack/charm-neutron-gateway/blob/master/templates/kilo/nova.conf
Conf-Externals,https://github.com/openstack/swift/blob/master/etc/swift.conf-sample
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/copy-certs.yml
Conf-Externals,https://github.com/openstack/pycadf/blob/master/etc/pycadf/neutron_api_audit_map.conf
Conf-Externals,https://github.com/openstack/neutron/blob/master/etc/rootwrap.conf
Conf-Infrastructure-Template,https://github.com/openstack/charm-neutron-api/blob/master/templates/icehouse/nuage_plugin.ini
Conf-Infrastructure-Template,https://github.com/openstack/charm-neutron-gateway/blob/master/templates/icehouse/metering_agent.ini
Conf-Infrastructure-Setup,https://github.com/openstack/openstack-ansible-ops/blob/master/elk_metrics_7x/roles/elastic_logstash/tasks/main.yml
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-openstack-operations/blob/master/defaults/main.yml
Conf-Infrastructure-Variables,https://github.com/openstack/charm-swift-proxy/blob/master/charmhelpers/contrib/hardening/defaults/apache.yaml
Conf-Reader,https://github.com/openstack/nova-powervm/blob/master/nova_powervm/virt/powervm/vm.py
Conf-ServiceOperations,https://github.com/openstack/kolla/blob/master/docker/cron/extend_start.sh
Conf-Externals,https://github.com/openstack/pycadf/blob/master/etc/pycadf/heat_api_audit_map.conf
Conf-ServiceOperations,https://github.com/openstack/ironic-inspector/blob/master/devstack/plugin.sh
Conf-Declaration,https://github.com/openstack/mistral/blob/master/tools/sync_db.py
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/swift-remote.yml.sample
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/virtualbmc/virtualbmc.spec.j2
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/oslo.config/oslo.config.spec.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/bifrost/tasks/deploy.yml
Conf-Infrastructure-Setup,https://github.com/openstack/openstack-ansible-ops/blob/master/elk_metrics_7x/roles/elastic_packetbeat/tasks/main.yml
Inf-Creation,https://github.com/openstack/kolla/blob/master/docker/base/httpd_setup.sh
Conf-Infrastructure-Template,https://github.com/openstack/kayobe/blob/master/ansible/roles/dnf/templates/Rocky-Extras.repo.j2
Conf-Externals,https://github.com/openstack/nova/blob/master/etc/nova/api-paste.ini
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/ironic-tempest-plugin/ironic-tempest-plugin.spec.j2
Conf-Infrastructure-Template,https://github.com/openstack/tenks/blob/master/ansible/roles/virtualbmc-daemon/templates/vbmcd.service.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/haproxy-config/tasks/main.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/collectd/tasks/check-containers.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/blazar/tasks/bootstrap_service.yml
Conf-Infrastructure-Template,https://github.com/openstack/charm-neutron-api/blob/master/templates/mitaka/api-paste.ini
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/roles/bootstrap/defaults/main.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/telemetry-tempest-plugin/telemetry-tempest-plugin.spec.j2
Conf-Environment-Access,https://github.com/openstack/horizon/blob/master/openstack_dashboard/conf/default_policies/glance.yaml
Conf-Infrastructure-Template,https://github.com/openstack/charm-neutron-api/blob/master/templates/juno/midonet.ini
Conf-Infrastructure-Setup,https://github.com/openstack/mistral-extra/blob/master/examples/v2/openstack/crawl_specific_data.yaml
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/pacemaker_status/vars/main.yml
Conf-Infrastructure-Setup,https://github.com/openstack/mistral-extra/blob/master/examples/v2/openstack/tenant_statistics/tenant_statistics.yaml
Conf-Infrastructure-Template,https://github.com/openstack/charm-neutron-openvswitch/blob/master/templates/juno/l3_agent.ini
Conf-ServiceOperations,https://github.com/openstack/zun/blob/master/devstack/plugin.sh
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/oslo.reports/oslo.reports.spec.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/barbican/tasks/loadbalancer.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-tripleoclient/python-tripleoclient.spec.j2
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/haproxy.yml.example
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/grafana/tasks/post_config.yml
